employee_id,team,date,work_days,home_days,office_env,home_env,relationships,role,connections,involvement,lonliness,productivity
319,Marketing,2020-12-11,4,1,1,4,1,3,4,1,2,3
319,Marketing,2020-12-18,5,0,2,2,3,1,4,4,1,3
319,Marketing,2020-12-25,4,1,1,4,2,2,1,4,2,5
320,Marketing,2020-01-03,5,0,3,5,3,1,3,4,4,4
320,Marketing,2020-01-10,5,0,5,4,5,3,3,2,3,3
320,Marketing,2020-01-17,2,3,2,4,1,5,3,3,3,5
320,Marketing,2020-01-24,1,4,4,5,4,1,3,3,5,4
320,Marketing,2020-01-31,4,1,3,3,5,4,5,3,4,3
320,Marketing,2020-02-07,4,1,5,3,2,3,2,3,4,3
320,Marketing,2020-02-14,2,3,3,3,1,3,2,2,3,5
320,Marketing,2020-02-21,4,1,3,1,2,1,2,3,5,2
320,Marketing,2020-02-28,3,2,5,2,2,2,4,1,2,4
320,Marketing,2020-03-06,3,2,4,5,1,2,4,2,5,2
320,Marketing,2020-03-13,5,0,5,4,4,3,5,2,2,4
320,Marketing,2020-03-20,4,1,4,3,2,3,4,5,2,4
320,Marketing,2020-03-27,3,2,2,1,4,3,5,1,2,2
320,Marketing,2020-04-03,3,2,4,5,4,1,2,2,1,3
320,Marketing,2020-04-10,3,2,2,4,1,5,4,2,2,5
320,Marketing,2020-04-17,2,3,2,5,2,2,4,3,2,2
320,Marketing,2020-04-24,3,2,4,2,2,4,2,4,4,2
320,Marketing,2020-05-01,4,1,5,2,2,3,2,4,3,1
320,Marketing,2020-05-08,2,3,4,4,4,5,4,3,4,3
320,Marketing,2020-05-15,1,4,5,2,3,4,1,5,5,3
320,Marketing,2020-05-22,3,2,4,1,3,2,3,5,4,2
320,Marketing,2020-05-29,1,4,3,4,1,4,3,2,4,1
320,Marketing,2020-06-05,3,2,3,3,3,4,3,2,4,2
320,Marketing,2020-06-12,3,2,3,3,2,5,5,4,1,4
320,Marketing,2020-06-19,2,3,4,3,5,4,4,2,3,1
320,Marketing,2020-06-26,3,2,3,5,3,5,4,2,3,2
320,Marketing,2020-07-03,3,2,1,4,3,4,2,2,2,4
320,Marketing,2020-07-10,3,2,3,3,3,4,4,1,5,4
320,Marketing,2020-07-17,5,0,5,3,2,1,2,2,4,4
320,Marketing,2020-07-24,1,4,2,5,5,5,3,4,4,2
320,Marketing,2020-07-31,4,1,4,2,3,2,2,4,1,1
320,Marketing,2020-08-07,4,1,1,4,5,4,3,1,3,2
320,Marketing,2020-08-14,3,2,4,2,1,4,3,2,3,2
320,Marketing,2020-08-21,5,0,4,1,4,2,3,5,3,2
320,Marketing,2020-08-28,4,1,2,3,3,4,3,2,3,2
320,Marketing,2020-09-04,4,1,4,3,3,3,3,4,3,4
320,Marketing,2020-09-11,4,1,4,3,3,3,3,5,1,4
320,Marketing,2020-09-18,5,0,3,5,3,5,5,1,2,5
320,Marketing,2020-09-25,4,1,3,2,3,4,1,1,5,2
320,Marketing,2020-10-02,5,0,3,4,5,3,4,4,1,1
320,Marketing,2020-10-09,2,3,3,2,4,3,2,2,4,4
320,Marketing,2020-10-16,4,1,4,4,3,1,3,4,3,1
320,Marketing,2020-10-23,5,0,1,3,1,1,3,3,4,5
320,Marketing,2020-10-30,2,3,1,2,3,2,3,3,5,4
320,Marketing,2020-11-06,4,1,3,4,3,3,3,2,3,5
320,Marketing,2020-11-13,4,1,3,4,2,3,2,1,2,2
320,Marketing,2020-11-20,2,3,4,1,1,5,3,5,5,4
320,Marketing,2020-11-27,4,1,3,3,3,3,3,2,1,4
320,Marketing,2020-12-04,1,4,4,5,3,3,2,2,2,2
320,Marketing,2020-12-11,3,2,2,1,5,3,3,4,4,4
320,Marketing,2020-12-18,3,2,3,1,3,1,1,5,2,1
320,Marketing,2020-12-25,5,0,3,2,2,3,3,4,3,4
41,RD,2020-01-03,2,3,4,2,5,4,3,2,4,5
41,RD,2020-01-10,4,1,1,1,1,5,5,4,5,1
41,RD,2020-01-17,4,1,3,2,1,2,3,3,1,5
41,RD,2020-01-24,3,2,3,2,2,4,2,3,4,2
41,RD,2020-01-31,4,1,5,4,2,2,3,4,2,2
41,RD,2020-02-07,2,3,4,2,2,4,1,1,3,2
41,RD,2020-02-14,2,3,4,2,2,5,1,3,5,2
41,RD,2020-02-21,2,3,2,4,4,2,2,3,4,3
41,RD,2020-02-28,2,3,1,3,3,5,4,3,3,2
41,RD,2020-03-06,2,3,2,3,4,4,4,3,2,2
41,RD,2020-03-13,4,1,4,1,3,4,3,3,4,3
41,RD,2020-03-20,2,3,5,3,3,1,3,3,2,4
41,RD,2020-03-27,4,1,5,3,3,2,1,1,2,5
41,RD,2020-04-03,4,1,5,3,5,4,5,3,4,4
41,RD,2020-04-10,4,1,2,3,4,5,4,1,4,3
41,RD,2020-04-17,3,2,2,5,3,4,2,3,4,2
41,RD,2020-04-24,5,0,4,3,3,4,2,3,5,3
41,RD,2020-05-01,1,4,1,2,3,2,1,2,1,3
41,RD,2020-05-08,4,1,2,4,1,2,2,1,1,5
41,RD,2020-05-15,2,3,1,3,1,5,2,3,4,1
41,RD,2020-05-22,1,4,2,3,2,1,4,5,5,4
41,RD,2020-05-29,3,2,2,3,3,4,4,2,4,4
41,RD,2020-06-05,5,0,4,3,5,2,2,2,4,3
41,RD,2020-06-12,1,4,1,2,1,5,3,2,4,3
41,RD,2020-06-19,4,1,2,1,2,3,2,4,4,5
41,RD,2020-06-26,4,1,1,3,4,1,4,5,2,3
41,RD,2020-07-03,3,2,4,3,4,3,5,4,4,5
41,RD,2020-07-10,2,3,4,2,2,3,4,5,2,2
41,RD,2020-07-17,3,2,3,1,2,3,1,3,5,2
41,RD,2020-07-24,1,4,5,5,2,3,5,5,4,3
41,RD,2020-07-31,5,0,4,4,3,5,4,4,5,4
41,RD,2020-08-07,4,1,4,3,4,2,4,4,2,2
41,RD,2020-08-14,2,3,3,4,1,2,4,5,4,5
41,RD,2020-08-21,4,1,3,3,1,4,2,2,2,4
41,RD,2020-08-28,4,1,3,3,4,3,4,1,4,2
41,RD,2020-09-04,4,1,3,3,2,3,4,2,3,5
41,RD,2020-09-11,4,1,2,5,4,5,5,4,3,2
41,RD,2020-09-18,4,1,3,4,3,2,4,5,1,4
41,RD,2020-09-25,5,0,3,2,3,1,5,4,2,4
41,RD,2020-10-02,4,1,3,1,3,2,4,4,3,1
41,RD,2020-10-09,4,1,5,4,5,2,1,4,1,2
41,RD,2020-10-16,4,1,1,5,4,1,2,3,5,4
41,RD,2020-10-23,3,2,4,2,3,2,1,3,2,1
41,RD,2020-10-30,4,1,3,3,3,4,5,5,5,2
41,RD,2020-11-06,3,2,5,4,5,4,2,5,2,5
41,RD,2020-11-13,3,2,4,4,4,3,4,2,1,1
41,RD,2020-11-20,2,3,4,2,3,2,4,4,3,4
41,RD,2020-11-27,3,2,3,2,3,1,4,4,2,2
41,RD,2020-12-04,1,4,3,4,5,2,3,1,2,1
41,RD,2020-12-11,2,3,2,4,2,3,3,2,4,2
41,RD,2020-12-18,1,4,3,5,4,3,3,1,5,2
41,RD,2020-12-25,3,2,3,1,3,3,1,3,2,4
42,RD,2020-01-03,2,3,1,4,3,3,3,2,4,4
42,RD,2020-01-10,3,2,3,5,3,3,3,5,1,2
42,RD,2020-01-17,1,4,2,4,3,3,2,1,1,4
42,RD,2020-01-24,2,3,5,3,3,5,3,4,1,1
42,RD,2020-01-31,5,0,4,5,2,1,3,4,5,5
42,RD,2020-02-07,2,3,4,2,3,4,5,4,2,3
42,RD,2020-02-14,2,3,1,4,3,3,1,3,2,2
42,RD,2020-02-21,4,1,4,3,3,5,2,4,2,5
42,RD,2020-02-28,3,2,2,1,2,2,2,2,2,4
42,RD,2020-03-06,5,0,2,3,5,2,4,3,4,3
42,RD,2020-03-13,4,1,2,3,4,2,3,2,3,3
42,RD,2020-03-20,2,3,1,3,3,4,2,3,2,2
42,RD,2020-03-27,1,4,2,3,5,5,3,5,3,1
42,RD,2020-04-03,1,4,4,1,1,3,3,4,3,5
42,RD,2020-04-10,4,1,3,1,4,5,5,1,3,2
42,RD,2020-04-17,2,3,3,3,4,4,3,4,1,4
42,RD,2020-04-24,5,0,5,2,5,1,5,2,3,5
42,RD,2020-05-01,3,2,2,5,3,1,4,2,3,1
42,RD,2020-05-08,1,4,4,4,3,5,4,1,3,5
42,RD,2020-05-15,2,3,2,2,3,2,3,2,3,4
42,RD,2020-05-22,4,1,3,4,5,2,1,2,3,4
42,RD,2020-05-29,4,1,1,3,1,5,3,4,2,5
42,RD,2020-06-05,3,2,5,1,2,4,5,1,5,5
42,RD,2020-06-12,1,4,1,3,4,1,2,2,3,4
42,RD,2020-06-19,2,3,4,3,2,3,4,4,3,1
42,RD,2020-06-26,5,0,5,5,2,3,4,3,1,3
42,RD,2020-07-03,3,2,2,4,2,2,3,3,2,3
42,RD,2020-07-10,5,0,1,4,2,3,3,3,3,3
42,RD,2020-07-17,2,3,4,3,4,1,5,1,3,5
42,RD,2020-07-24,4,1,4,2,1,2,4,4,3,2
42,RD,2020-07-31,4,1,3,3,4,3,3,2,5,4
42,RD,2020-08-07,4,1,2,1,2,3,5,5,1,2
42,RD,2020-08-14,1,4,5,2,4,4,5,3,4,4
42,RD,2020-08-21,4,1,2,2,3,3,5,2,1,2
42,RD,2020-08-28,3,2,2,5,3,3,4,1,5,2
42,RD,2020-09-04,3,2,3,4,2,3,2,2,4,4
42,RD,2020-09-11,3,2,2,3,1,3,3,2,5,2
42,RD,2020-09-18,4,1,4,3,3,1,3,1,3,5
42,RD,2020-09-25,2,3,3,5,4,1,4,2,2,1
42,RD,2020-10-02,1,4,5,5,5,2,5,2,4,5
42,RD,2020-10-09,2,3,1,4,2,1,1,4,4,2
42,RD,2020-10-16,3,2,4,3,2,5,4,4,5,4
42,RD,2020-10-23,2,3,4,1,4,2,4,1,3,1
42,RD,2020-10-30,3,2,2,2,4,4,3,4,4,2
42,RD,2020-11-06,1,4,4,3,2,4,2,2,2,1
42,RD,2020-11-13,3,2,2,5,1,4,1,1,1,3
42,RD,2020-11-20,2,3,1,1,4,4,4,5,3,2
42,RD,2020-11-27,3,2,4,4,4,4,2,4,2,1
42,RD,2020-12-04,5,0,1,4,2,1,2,4,4,1
42,RD,2020-12-11,2,3,2,4,4,4,2,3,3,3
42,RD,2020-12-18,2,3,4,4,2,4,4,3,3,3
42,RD,2020-12-25,4,1,2,2,1,4,3,4,3,3
43,RD,2020-01-03,3,2,4,2,4,4,4,4,3,3
43,RD,2020-01-10,1,4,4,4,3,4,3,1,5,5
43,RD,2020-01-17,3,2,2,4,3,3,2,5,4,2
43,RD,2020-01-24,3,2,4,4,5,1,5,4,3,1
43,RD,2020-01-31,5,0,4,4,2,3,4,3,5,1
43,RD,2020-02-07,2,3,5,3,4,3,4,4,2,4
43,RD,2020-02-14,1,4,4,4,4,1,3,4,1,2
43,RD,2020-02-21,2,3,4,5,3,3,3,4,4,1
43,RD,2020-02-28,2,3,4,2,5,2,5,2,3,4
43,RD,2020-03-06,5,0,5,4,4,4,2,3,2,4
43,RD,2020-03-13,4,1,2,4,4,3,1,1,5,2
43,RD,2020-03-20,5,0,3,5,2,3,2,3,4,3
43,RD,2020-03-27,2,3,5,4,2,2,4,3,3,1
43,RD,2020-04-03,2,3,3,3,2,3,2,2,5,4
43,RD,2020-04-10,4,1,5,5,4,3,1,1,4,2
43,RD,2020-04-17,2,3,4,5,1,5,1,2,3,1
43,RD,2020-04-24,4,1,4,4,4,4,2,1,5,3
43,RD,2020-05-01,4,1,1,2,5,3,2,3,1,3
43,RD,2020-05-08,1,4,3,1,5,5,4,2,5,5
43,RD,2020-05-15,1,4,5,4,4,4,4,2,4,2
43,RD,2020-05-22,5,0,4,4,5,3,1,4,2,2
43,RD,2020-05-29,2,3,1,2,4,4,2,1,4,2
43,RD,2020-06-05,4,1,5,2,2,3,4,2,4,4
43,RD,2020-06-12,3,2,4,2,4,5,5,1,3,1
43,RD,2020-06-19,3,2,3,1,3,2,4,4,1,3
43,RD,2020-06-26,3,2,2,2,5,4,1,1,3,2
43,RD,2020-07-03,2,3,5,1,2,4,2,3,5,1
43,RD,2020-07-10,5,0,2,3,1,1,3,3,4,5
43,RD,2020-07-17,2,3,1,4,2,3,5,3,5,2
43,RD,2020-07-24,2,3,4,4,2,5,1,1,2,1
43,RD,2020-07-31,1,4,4,2,2,2,4,2,5,4
43,RD,2020-08-07,4,1,5,3,4,4,5,3,4,2
43,RD,2020-08-14,3,2,4,2,5,2,4,1,2,2
43,RD,2020-08-21,3,2,3,2,1,4,2,5,4,2
43,RD,2020-08-28,3,2,3,4,5,4,5,4,1,4
43,RD,2020-09-04,5,0,1,2,1,4,5,4,2,2
43,RD,2020-09-11,3,2,2,4,2,1,1,2,4,4
43,RD,2020-09-18,3,2,1,2,4,3,4,2,3,3
43,RD,2020-09-25,1,4,3,3,4,5,4,2,1,3
43,RD,2020-10-02,2,3,3,5,3,4,2,1,3,4
43,RD,2020-10-09,5,0,2,5,3,3,4,2,4,3
43,RD,2020-10-16,2,3,1,1,3,2,1,2,5,5
43,RD,2020-10-23,4,1,3,4,3,1,3,2,3,4
43,RD,2020-10-30,4,1,3,4,1,2,4,2,2,4
43,RD,2020-11-06,1,4,2,3,3,4,5,5,5,4
43,RD,2020-11-13,2,3,3,2,2,2,2,2,4,4
43,RD,2020-11-20,2,3,1,1,1,4,5,3,3,4
43,RD,2020-11-27,4,1,3,3,5,4,1,1,3,2
43,RD,2020-12-04,4,1,5,3,1,2,4,4,3,1
43,RD,2020-12-11,5,0,1,5,2,2,4,4,5,5
43,RD,2020-12-18,2,3,4,4,2,3,5,5,1,2
43,RD,2020-12-25,2,3,3,1,5,1,4,2,2,4
44,RD,2020-01-03,1,4,2,4,4,4,2,4,2,1
44,RD,2020-01-10,4,1,3,1,3,2,4,2,2,2
44,RD,2020-01-17,2,3,3,2,1,4,1,2,4,3
44,RD,2020-01-24,3,2,5,3,5,4,5,4,4,3
44,RD,2020-01-31,1,4,4,1,2,5,4,4,3,3
44,RD,2020-02-07,3,2,3,2,2,5,2,1,1,2
44,RD,2020-02-14,2,3,5,5,4,4,1,4,3,3
44,RD,2020-02-21,5,0,1,4,2,1,4,4,4,3
44,RD,2020-02-28,4,1,4,1,2,2,4,3,3,3
44,RD,2020-03-06,1,4,2,4,2,1,4,5,2,5
44,RD,2020-03-13,2,3,5,2,2,4,3,2,1,3
44,RD,2020-03-20,5,0,1,4,4,2,3,2,1,3
44,RD,2020-03-27,4,1,3,1,2,3,3,1,3,5
44,RD,2020-04-03,3,2,5,2,1,2,4,2,5,4
44,RD,2020-04-10,1,4,2,2,2,5,3,4,2,1
44,RD,2020-04-17,1,4,4,4,1,4,5,2,5,2
44,RD,2020-04-24,4,1,3,4,4,3,2,2,4,3
44,RD,2020-05-01,4,1,3,1,2,3,4,4,2,1
44,RD,2020-05-08,5,0,1,2,2,3,2,4,1,1
44,RD,2020-05-15,5,0,3,1,5,3,3,4,2,2
44,RD,2020-05-22,2,3,5,3,4,3,5,1,2,4
44,RD,2020-05-29,4,1,4,2,2,3,2,1,1,2
44,RD,2020-06-05,2,3,5,3,3,5,5,4,4,4
44,RD,2020-06-12,1,4,4,3,3,4,1,3,5,4
44,RD,2020-06-19,2,3,4,3,3,1,4,3,2,4
44,RD,2020-06-26,4,1,5,1,2,3,2,3,2,2
44,RD,2020-07-03,5,0,1,3,3,5,3,3,4,1
44,RD,2020-07-10,4,1,2,3,3,5,3,3,3,2
44,RD,2020-07-17,1,4,3,1,5,4,3,4,2,2
44,RD,2020-07-24,5,0,2,1,1,4,3,1,3,3
44,RD,2020-07-31,4,1,2,2,3,2,3,2,3,5
44,RD,2020-08-07,2,3,4,1,2,3,1,2,1,4
44,RD,2020-08-14,5,0,3,3,4,3,5,5,3,4
44,RD,2020-08-21,2,3,3,2,4,1,3,3,1,5
44,RD,2020-08-28,2,3,1,3,4,3,3,4,3,1
44,RD,2020-09-04,4,1,3,5,3,2,3,3,2,4
44,RD,2020-09-11,4,1,3,5,3,2,3,3,3,5
44,RD,2020-09-18,4,1,2,2,5,1,3,4,1,5
44,RD,2020-09-25,3,2,3,1,4,3,3,3,3,2
44,RD,2020-10-02,4,1,1,1,4,3,3,1,3,1
44,RD,2020-10-09,2,3,2,2,4,3,2,3,3,4
44,RD,2020-10-16,4,1,1,2,1,2,1,3,3,2
44,RD,2020-10-23,4,1,3,4,2,3,3,5,3,2
44,RD,2020-10-30,3,2,3,5,1,3,3,3,3,4
44,RD,2020-11-06,5,0,2,4,4,3,4,3,3,3
44,RD,2020-11-13,4,1,2,5,2,3,2,3,5,4
44,RD,2020-11-20,1,4,1,1,5,1,5,2,4,5
44,RD,2020-11-27,2,3,5,4,5,1,2,5,4,3
44,RD,2020-12-04,4,1,2,2,4,2,4,1,4,3
44,RD,2020-12-11,4,1,2,2,3,5,1,2,2,5
44,RD,2020-12-18,5,0,2,3,3,4,4,2,3,3
44,RD,2020-12-25,4,1,4,5,5,2,4,2,3,2
45,RD,2020-01-03,3,2,3,1,4,5,4,1,3,4
45,RD,2020-01-10,1,4,1,2,4,1,2,2,3,1
45,RD,2020-01-17,5,0,2,4,1,2,4,4,5,4
45,RD,2020-01-24,4,1,1,4,1,2,4,4,2,4
45,RD,2020-01-31,4,1,3,3,2,1,4,3,2,4
45,RD,2020-02-07,3,2,5,3,2,2,4,3,4,5
45,RD,2020-02-14,2,3,2,1,4,2,3,5,3,1
45,RD,2020-02-21,3,2,2,3,4,4,3,2,4,2
45,RD,2020-02-28,5,0,1,2,3,4,3,2,1,4
45,RD,2020-03-06,4,1,5,5,5,1,2,2,2,4
45,RD,2020-03-13,2,3,2,1,2,2,5,3,3,2
45,RD,2020-03-20,4,1,4,2,4,2,2,4,4,1
45,RD,2020-03-27,1,4,5,2,2,4,2,1,3,2
45,RD,2020-04-03,2,3,2,2,2,3,2,2,5,4
45,RD,2020-04-10,4,1,4,4,3,3,2,5,4,3
45,RD,2020-04-17,3,2,5,3,4,3,1,1,4,5
45,RD,2020-04-24,5,0,4,3,5,5,4,1,4,2
45,RD,2020-05-01,4,1,1,3,1,1,2,5,5,4
45,RD,2020-05-08,3,2,3,3,3,2,3,4,4,2
45,RD,2020-05-15,2,3,5,3,4,2,1,4,2,4
45,RD,2020-05-22,5,0,4,3,2,1,2,4,1,3
45,RD,2020-05-29,1,4,5,3,3,2,2,2,4,2
45,RD,2020-06-05,2,3,4,3,3,2,4,2,5,3
45,RD,2020-06-12,5,0,2,1,3,4,1,1,2,5
45,RD,2020-06-19,1,4,4,5,1,3,2,2,3,2
45,RD,2020-06-26,4,1,3,4,2,1,2,2,3,4
45,RD,2020-07-03,4,1,3,4,3,2,3,3,3,5
45,RD,2020-07-10,5,0,3,3,3,3,2,4,3,2
45,RD,2020-07-17,2,3,5,4,3,3,1,2,2,3
45,RD,2020-07-24,2,3,4,2,2,4,4,1,3,1
45,RD,2020-07-31,4,1,4,2,1,5,1,2,3,3
45,RD,2020-08-07,3,2,2,4,3,1,2,4,3,3
45,RD,2020-08-14,4,1,4,3,3,2,3,2,4,3
45,RD,2020-08-21,3,2,5,3,3,4,3,2,3,2
45,RD,2020-08-28,3,2,4,2,1,2,1,4,1,3
45,RD,2020-09-04,1,4,2,3,3,5,5,4,3,3
45,RD,2020-09-11,5,0,5,1,5,2,2,3,5,3
45,RD,2020-09-18,1,4,4,5,1,2,5,3,4,3
45,RD,2020-09-25,2,3,4,4,2,5,1,5,1,1
45,RD,2020-10-02,2,3,2,2,1,4,4,1,1,3
45,RD,2020-10-09,2,3,4,4,3,5,5,2,3,3
45,RD,2020-10-16,1,4,3,4,3,4,4,4,3,3
45,RD,2020-10-23,4,1,2,3,2,5,2,4,2,3
45,RD,2020-10-30,3,2,5,5,5,4,4,4,5,3
45,RD,2020-11-06,3,2,2,4,2,1,5,4,4,3
45,RD,2020-11-13,1,4,4,4,2,3,4,2,1,3
45,RD,2020-11-20,5,0,3,3,3,3,3,3,4,5
45,RD,2020-11-27,2,3,1,3,4,3,5,3,5,4
45,RD,2020-12-04,2,3,5,3,4,3,2,5,4,2
45,RD,2020-12-11,4,1,4,1,4,3,4,2,2,3
45,RD,2020-12-18,3,2,3,1,1,2,5,1,2,4
45,RD,2020-12-25,5,0,3,3,2,5,4,4,2,4
46,RD,2020-01-03,1,4,3,5,1,2,2,3,2,4
46,RD,2020-01-10,2,3,5,4,2,2,1,5,2,3
46,RD,2020-01-17,4,1,2,4,1,1,2,4,4,3
46,RD,2020-01-24,3,2,4,2,2,2,2,2,5,3
46,RD,2020-01-31,5,0,4,4,3,4,1,5,1,1
46,RD,2020-02-07,5,0,5,2,2,2,2,1,4,2
46,RD,2020-02-14,4,1,2,4,4,4,3,4,2,2
46,RD,2020-02-21,1,4,4,2,4,1,5,2,3,3
46,RD,2020-02-28,5,0,5,2,1,4,4,2,1,3
46,RD,2020-03-06,2,3,4,2,5,4,4,4,2,3
46,RD,2020-03-13,2,3,3,2,4,2,3,1,3,5
46,RD,2020-03-20,1,4,3,1,4,2,1,2,1,2
46,RD,2020-03-27,4,1,1,4,4,1,5,2,5,1
46,RD,2020-04-03,2,3,3,4,5,4,2,1,4,4
46,RD,2020-04-10,5,0,3,5,2,3,4,2,3,4
46,RD,2020-04-17,2,3,5,5,4,5,1,2,5,2
46,RD,2020-04-24,4,1,2,4,5,2,1,2,2,4
46,RD,2020-05-01,4,1,4,1,2,2,3,4,4,2
46,RD,2020-05-08,4,1,2,4,2,4,2,1,5,3
46,RD,2020-05-15,2,3,4,4,5,4,5,3,3,3
46,RD,2020-05-22,1,4,3,2,4,2,4,4,4,3
46,RD,2020-05-29,2,3,1,2,4,4,3,2,1,3
46,RD,2020-06-05,4,1,3,4,4,5,1,4,4,3
46,RD,2020-06-12,4,1,3,3,3,4,2,4,3,5
46,RD,2020-06-19,5,0,4,2,3,3,3,5,3,5
46,RD,2020-06-26,4,1,5,3,3,1,3,2,3,4
46,RD,2020-07-03,3,2,4,3,3,5,5,2,5,4
46,RD,2020-07-10,3,2,4,1,5,2,1,2,2,3
46,RD,2020-07-17,5,0,3,5,4,4,2,2,4,3
46,RD,2020-07-24,4,1,4,5,5,3,5,2,2,3
46,RD,2020-07-31,3,2,3,4,4,1,3,1,3,2
46,RD,2020-08-07,1,4,3,3,3,3,3,2,2,1
46,RD,2020-08-14,3,2,3,2,1,5,3,4,2,3
46,RD,2020-08-21,3,2,5,5,4,2,5,4,2,2
46,RD,2020-08-28,1,4,1,4,2,1,2,1,2,1
46,RD,2020-09-04,5,0,2,3,3,2,1,2,2,3
46,RD,2020-09-11,4,1,3,5,3,2,1,4,2,3
46,RD,2020-09-18,1,4,5,1,1,2,2,1,3,3
46,RD,2020-09-25,3,2,2,1,5,1,4,4,1,4
46,RD,2020-10-02,5,0,2,4,2,2,2,4,1,2
46,RD,2020-10-09,3,2,4,4,3,1,2,2,5,2
46,RD,2020-10-16,3,2,4,2,3,4,4,2,4,5
46,RD,2020-10-23,3,2,4,4,1,2,2,4,2,4
46,RD,2020-10-30,5,0,2,2,3,1,2,2,1,3
46,RD,2020-11-06,4,1,4,2,3,3,1,3,2,3
46,RD,2020-11-13,1,4,4,4,3,2,2,1,1,1
46,RD,2020-11-20,1,4,2,1,3,3,4,5,3,3
46,RD,2020-11-27,2,3,2,2,3,3,3,4,3,1
46,RD,2020-12-04,3,2,4,1,3,1,3,2,2,3
46,RD,2020-12-11,3,2,5,2,3,5,3,4,5,3
46,RD,2020-12-18,3,2,4,4,2,1,5,3,1,3
46,RD,2020-12-25,3,2,3,1,3,4,5,4,2,5
47,RD,2020-01-03,3,2,5,2,3,2,2,3,1,4
47,RD,2020-01-10,5,0,1,3,3,4,4,3,1,5
47,RD,2020-01-17,1,4,2,2,5,2,3,5,4,2
47,RD,2020-01-24,2,3,4,4,2,2,3,4,2,4
47,RD,2020-01-31,1,4,2,1,4,2,5,3,1,4
47,RD,2020-02-07,3,2,4,4,5,1,3,1,2,2
47,RD,2020-02-14,5,0,1,2,2,4,3,5,4,3
47,RD,2020-02-21,2,3,2,3,5,5,3,2,3,1
47,RD,2020-02-28,4,1,2,1,2,2,2,3,1,5
47,RD,2020-03-06,3,2,1,2,4,4,1,4,5,4
47,RD,2020-03-13,4,1,1,3,3,4,3,5,4,5
47,RD,2020-03-20,3,2,1,5,1,4,3,2,3,4
47,RD,2020-03-27,3,2,4,2,2,3,1,5,3,4
47,RD,2020-04-03,1,4,5,4,5,3,5,4,3,1
47,RD,2020-04-10,5,0,4,3,4,2,2,4,4,3
47,RD,2020-04-17,4,1,3,2,1,5,1,4,3,3
47,RD,2020-04-24,4,1,3,2,2,2,4,4,5,5
47,RD,2020-05-01,2,3,5,4,4,3,5,3,2,5
47,RD,2020-05-08,4,1,2,2,5,4,2,2,2,2
47,RD,2020-05-15,5,0,3,5,4,3,2,1,4,2
47,RD,2020-05-22,1,4,1,4,2,3,4,2,2,1
47,RD,2020-05-29,2,3,1,5,5,3,1,4,2,4
47,RD,2020-06-05,5,0,4,1,4,1,3,3,1,2
47,RD,2020-06-12,2,3,2,4,3,1,3,5,4,2
47,RD,2020-06-19,4,1,3,2,5,3,4,1,4,4
47,RD,2020-06-26,1,4,3,5,1,2,2,2,3,3
47,RD,2020-07-03,2,3,3,4,2,5,1,4,2,5
47,RD,2020-07-10,1,4,3,5,4,1,1,2,5,5
47,RD,2020-07-17,3,2,5,4,1,3,3,2,4,1
47,RD,2020-07-24,3,2,2,1,2,3,4,1,3,2
47,RD,2020-07-31,3,2,2,4,1,1,2,1,3,1
47,RD,2020-08-07,5,0,1,4,2,3,1,2,1,1
47,RD,2020-08-14,2,3,2,5,1,2,3,2,3,4
47,RD,2020-08-21,4,1,2,4,2,5,3,4,3,2
47,RD,2020-08-28,4,1,2,2,1,2,1,3,4,2
47,RD,2020-09-04,3,2,4,2,2,4,2,3,5,2
47,RD,2020-09-11,1,4,3,2,4,4,5,1,4,4
47,RD,2020-09-18,3,2,1,1,5,2,3,3,2,2
47,RD,2020-09-25,3,2,3,2,1,2,1,3,3,1
47,RD,2020-10-02,5,0,5,5,4,4,3,4,3,5
47,RD,2020-10-09,4,1,4,4,2,3,1,3,3,2
47,RD,2020-10-16,4,1,4,1,3,3,3,5,3,2
47,RD,2020-10-23,4,1,4,2,5,3,2,4,2,1
47,RD,2020-10-30,3,2,1,2,2,3,5,3,3,2
47,RD,2020-11-06,2,3,4,3,2,1,2,2,3,4
47,RD,2020-11-13,4,1,4,1,4,2,4,3,3,5
47,RD,2020-11-20,5,0,2,2,4,3,1,1,3,4
47,RD,2020-11-27,4,1,4,2,3,5,2,2,5,1
47,RD,2020-12-04,4,1,2,4,3,1,4,5,2,3
47,RD,2020-12-11,1,4,4,2,3,2,3,2,4,5
47,RD,2020-12-18,3,2,2,2,1,2,3,2,4,2
47,RD,2020-12-25,2,3,1,4,2,3,5,5,2,4
48,RD,2020-01-03,3,2,4,3,5,3,4,2,3,1
48,RD,2020-01-10,4,1,2,3,1,4,2,5,1,5
48,RD,2020-01-17,5,0,4,5,2,1,2,2,3,4
48,RD,2020-01-24,4,1,2,3,4,4,2,4,3,2
48,RD,2020-01-31,4,1,4,3,2,1,4,4,4,2
48,RD,2020-02-07,5,0,2,1,2,1,3,5,3,4
48,RD,2020-02-14,2,3,4,3,3,5,3,2,2,4
48,RD,2020-02-21,4,1,4,3,3,2,3,2,4,4
48,RD,2020-02-28,1,4,3,5,3,4,3,2,3,2
48,RD,2020-03-06,5,0,3,2,4,3,3,2,1,5
48,RD,2020-03-13,2,3,4,4,3,5,3,4,5,4
48,RD,2020-03-20,2,3,2,1,1,3,4,2,2,5
48,RD,2020-03-27,2,3,3,3,3,1,2,1,2,4
